rule,name,value
ruler_4757_lr-rev,differential,0
ruler_4758_lr,differential,0
ruler_4758_lr-rev,differential,0
ruler_4759_lr,differential,0
ruler_4759_lr-rev,differential,0
ruler_4760_lr,differential,0
ruler_4760_lr-rev,differential,0
ruler_4761_r,differential,0
ruler_4762_r,differential,0
ruler_4763_lr,differential,0
ruler_4763_lr-rev,differential,0
ruler_4764_lr,differential,0
ruler_4764_lr-rev,differential,0
ruler_4765_lr,differential,0
ruler_4765_lr-rev,differential,0
ruler_4766_r,differential,0
ruler_4767_lr,differential,0
ruler_4767_lr-rev,differential,0
ruler_4768_r,differential,0
ruler_4769_lr,differential,0
ruler_4769_lr-rev,differential,0
ruler_4770_r,differential,0
ruler_4771_r,differential,0
ruler_4772_lr,differential,0
ruler_4772_lr-rev,differential,0
ruler_4773_lr,differential,0
ruler_4773_lr-rev,differential,0
ruler_4774_r,differential,0
ruler_4775_lr,differential,0
ruler_4775_lr-rev,differential,0
ruler_4776_lr,differential,0
ruler_4776_lr-rev,differential,0
ruler_4777_lr,differential,0
ruler_4777_lr-rev,differential,0
ruler_4778_lr,differential,0
ruler_4778_lr-rev,differential,0
ruler_4779_lr,differential,-1.9899999999999998
ruler_4779_lr-rev,differential,1.9899999999999998
ruler_4780_lr,differential,-1.9899999999999998
ruler_4780_lr-rev,differential,1.9899999999999998
ruler_4781_lr,differential,-1.9899999999999998
ruler_4781_lr-rev,differential,1.9899999999999998
ruler_4782_lr,differential,-4.002
ruler_4782_lr-rev,differential,4.002
ruler_4783_lr,differential,2
ruler_4783_lr-rev,differential,-2
ruler_4784_lr,differential,-3.99
ruler_4784_lr-rev,differential,3.99
ruler_4785_lr,differential,2
ruler_4785_lr-rev,differential,-2
ruler_4786_lr,differential,-3.99
ruler_4786_lr-rev,differential,3.99
ruler_4787_lr,differential,2
ruler_4787_lr-rev,differential,-2
ruler_4788_lr,differential,-3.99
ruler_4788_lr-rev,differential,3.99
ruler_4789_lr,differential,0
ruler_4789_lr-rev,differential,0
ruler_4790_lr,differential,-1.9900000000000002
ruler_4790_lr-rev,differential,1.9900000000000002
ruler_4791_lr,differential,-1.9900000000000002
ruler_4791_lr-rev,differential,1.9900000000000002
ruler_4792_lr,differential,-1.9900000000000002
ruler_4792_lr-rev,differential,1.9900000000000002
ruler_4793_lr,differential,4.002
ruler_4793_lr-rev,differential,-4.002
ruler_4794_lr,differential,4.002
ruler_4794_lr-rev,differential,-4.002
ruler_4795_lr,differential,4.002
ruler_4795_lr-rev,differential,-4.002
ruler_4796_lr,differential,0
ruler_4796_lr-rev,differential,0
ruler_4797_lr,differential,0
ruler_4797_lr-rev,differential,0
ruler_4798_lr,differential,0
ruler_4798_lr-rev,differential,0
ruler_4799_lr,differential,2.013
ruler_4799_lr-rev,differential,-2.013
ruler_4800_lr,differential,2.013
ruler_4800_lr-rev,differential,-2.013
ruler_4801_lr,differential,2.013
ruler_4801_lr-rev,differential,-2.013
ruler_4802_lr,differential,2.013
ruler_4802_lr-rev,differential,-2.013
ruler_4803_lr,differential,2.013
ruler_4803_lr-rev,differential,-2.013
ruler_4804_lr,differential,2.013
ruler_4804_lr-rev,differential,-2.013
ruler_4805_lr,differential,-4.002
ruler_4805_lr-rev,differential,4.002
ruler_4806_lr,differential,-4.002
ruler_4806_lr-rev,differential,4.002
ruler_4807_lr,differential,4.002
ruler_4807_lr-rev,differential,-4.002
ruler_4808_lr,differential,-4.002
ruler_4808_lr-rev,differential,4.002
ruler_4809_lr,differential,4.002
ruler_4809_lr-rev,differential,-4.002
ruler_4810_lr,differential,4.002
ruler_4810_lr-rev,differential,-4.002
ruler_4811_lr,differential,0.011999999999999567
ruler_4811_lr-rev,differential,-0.011999999999999567
ruler_4812_lr,differential,0.011999999999999567
ruler_4812_lr-rev,differential,-0.011999999999999567
ruler_4813_lr,differential,0.011999999999999567
ruler_4813_lr-rev,differential,-0.011999999999999567
ruler_4814_lr,differential,2.002
ruler_4814_lr-rev,differential,-2.002
ruler_4815_lr,differential,2.002
ruler_4815_lr-rev,differential,-2.002
ruler_4816_lr,differential,2.002
ruler_4816_lr-rev,differential,-2.002
ruler_4817_lr,differential,-1.9889999999999999
ruler_4817_lr-rev,differential,1.9889999999999999
ruler_4818_lr,differential,-1.9889999999999999
ruler_4818_lr-rev,differential,1.9889999999999999
ruler_4819_lr,differential,-1.9889999999999999
ruler_4819_lr-rev,differential,1.9889999999999999
ruler_4820_lr,differential,-1.9889999999999999
ruler_4820_lr-rev,differential,1.9889999999999999
ruler_4821_lr,differential,-1.9889999999999999
ruler_4821_lr-rev,differential,1.9889999999999999
ruler_4822_lr,differential,-1.9889999999999999
ruler_4822_lr-rev,differential,1.9889999999999999
ruler_4823_lr,differential,0
ruler_4823_lr-rev,differential,0
ruler_4824_lr,differential,0
ruler_4824_lr-rev,differential,0
ruler_4825_lr,differential,0
ruler_4825_lr-rev,differential,0
ruler_4826_lr,differential,0
ruler_4826_lr-rev,differential,0
ruler_4827_lr,differential,0
ruler_4827_lr-rev,differential,0
ruler_4828_lr,differential,0
ruler_4828_lr-rev,differential,0
ruler_4829_lr,differential,0
ruler_4829_lr-rev,differential,0
ruler_4830_lr,differential,0
ruler_4830_lr-rev,differential,0
ruler_4831_lr,differential,0
ruler_4831_lr-rev,differential,0
ruler_4832_lr,differential,0
ruler_4832_lr-rev,differential,0
ruler_4833_lr,differential,0
ruler_4833_lr-rev,differential,0
ruler_4834_lr,differential,0
ruler_4834_lr-rev,differential,0
ruler_4835_lr,differential,0
ruler_4835_lr-rev,differential,0
ruler_4836_lr,differential,0
ruler_4836_lr-rev,differential,0
ruler_4837_lr,differential,0
ruler_4837_lr-rev,differential,0
ruler_4838_lr,differential,-2.013
ruler_4838_lr-rev,differential,2.013
ruler_4839_lr,differential,-2.013
ruler_4839_lr-rev,differential,2.013
ruler_4840_lr,differential,2.013
ruler_4840_lr-rev,differential,-2.013
ruler_4841_lr,differential,-2.013
ruler_4841_lr-rev,differential,2.013
ruler_4842_lr,differential,2.013
ruler_4842_lr-rev,differential,-2.013
ruler_4843_lr,differential,2.013
ruler_4843_lr-rev,differential,-2.013
ruler_4844_lr,differential,-2.013
ruler_4844_lr-rev,differential,2.013
ruler_4845_lr,differential,-2.013
ruler_4845_lr-rev,differential,2.013
ruler_4846_lr,differential,2.013
ruler_4846_lr-rev,differential,-2.013
ruler_4847_lr,differential,-2.013
ruler_4847_lr-rev,differential,2.013
ruler_4848_lr,differential,2.013
ruler_4848_lr-rev,differential,-2.013
ruler_4849_lr,differential,2.013
ruler_4849_lr-rev,differential,-2.013
ruler_4850_lr,differential,0.0129999999999999
ruler_4850_lr-rev,differential,-0.0129999999999999
ruler_4851_lr,differential,-1.9770000000000003
ruler_4851_lr-rev,differential,1.9770000000000003
ruler_4852_lr,differential,0.0129999999999999
ruler_4852_lr-rev,differential,-0.0129999999999999
ruler_4853_lr,differential,-1.9770000000000003
ruler_4853_lr-rev,differential,1.9770000000000003
ruler_4854_lr,differential,0.0129999999999999
ruler_4854_lr-rev,differential,-0.0129999999999999
ruler_4855_lr,differential,-1.9770000000000003
ruler_4855_lr-rev,differential,1.9770000000000003
ruler_4856_lr,differential,0.0129999999999999
ruler_4856_lr-rev,differential,-0.0129999999999999
ruler_4857_lr,differential,-1.9770000000000003
ruler_4857_lr-rev,differential,1.9770000000000003
ruler_4858_lr,differential,0.0129999999999999
ruler_4858_lr-rev,differential,-0.0129999999999999
ruler_4859_lr,differential,-1.9770000000000003
ruler_4859_lr-rev,differential,1.9770000000000003
ruler_4860_lr,differential,0.0129999999999999
ruler_4860_lr-rev,differential,-0.0129999999999999
ruler_4861_lr,differential,-1.9770000000000003
ruler_4861_lr-rev,differential,1.9770000000000003
ruler_4862_lr,differential,-1.9889999999999999
ruler_4862_lr-rev,differential,1.9889999999999999
ruler_4863_lr,differential,-1.9889999999999999
ruler_4863_lr-rev,differential,1.9889999999999999
ruler_4864_lr,differential,-1.9889999999999999
ruler_4864_lr-rev,differential,1.9889999999999999
ruler_4865_lr,differential,-1.9889999999999999
ruler_4865_lr-rev,differential,1.9889999999999999
ruler_4866_lr,differential,-1.9889999999999999
ruler_4866_lr-rev,differential,1.9889999999999999
ruler_4867_lr,differential,-1.9889999999999999
ruler_4867_lr-rev,differential,1.9889999999999999
ruler_4868_lr,differential,-1.9889999999999999
ruler_4868_lr-rev,differential,1.9889999999999999
ruler_4869_lr,differential,-1.9889999999999999
ruler_4869_lr-rev,differential,1.9889999999999999
ruler_4870_lr,differential,-1.9889999999999999
ruler_4870_lr-rev,differential,1.9889999999999999
ruler_4871_lr,differential,-1.9889999999999999
ruler_4871_lr-rev,differential,1.9889999999999999
ruler_4872_lr,differential,-1.9889999999999999
ruler_4872_lr-rev,differential,1.9889999999999999
ruler_4873_lr,differential,-1.9889999999999999
ruler_4873_lr-rev,differential,1.9889999999999999
ruler_4874_lr,differential,0
ruler_4874_lr-rev,differential,0
ruler_4875_lr,differential,0
ruler_4875_lr-rev,differential,0
ruler_4876_lr,differential,0
ruler_4876_lr-rev,differential,0
ruler_4877_lr,differential,0
ruler_4877_lr-rev,differential,0
ruler_4878_lr,differential,0
ruler_4878_lr-rev,differential,0
ruler_4879_lr,differential,0
ruler_4879_lr-rev,differential,0
ruler_4880_lr,differential,0
ruler_4880_lr-rev,differential,0
ruler_4881_lr,differential,0
ruler_4881_lr-rev,differential,0
ruler_4882_lr,differential,0
ruler_4882_lr-rev,differential,0
ruler_4883_lr,differential,0
ruler_4883_lr-rev,differential,0
ruler_4884_lr,differential,0
ruler_4884_lr-rev,differential,0
ruler_4885_lr,differential,0
ruler_4885_lr-rev,differential,0
ruler_4886_lr,differential,0
ruler_4886_lr-rev,differential,0
ruler_4887_lr,differential,0
ruler_4887_lr-rev,differential,0
ruler_4888_lr,differential,0
ruler_4888_lr-rev,differential,0
ruler_4889_lr,differential,0
ruler_4889_lr-rev,differential,0
ruler_4890_lr,differential,0
ruler_4890_lr-rev,differential,0
ruler_4891_lr,differential,0
ruler_4891_lr-rev,differential,0
ruler_4892_r,differential,2.001
ruler_4893_lr,differential,-2.001
ruler_4893_lr-rev,differential,2.001
ruler_4894_lr,differential,-2.001
ruler_4894_lr-rev,differential,2.001
ruler_4895_r,differential,0.0010000000000000009
ruler_4896_r,differential,-1.9889999999999999
ruler_4897_r,differential,0.0010000000000000009
ruler_4898_r,differential,0.0010000000000000009
ruler_4899_r,differential,-1.9889999999999999
ruler_4900_r,differential,-1.9889999999999999
ruler_4901_lr,differential,-1.9889999999999999
ruler_4901_lr-rev,differential,1.9889999999999999
ruler_4902_lr,differential,-1.9889999999999999
ruler_4902_lr-rev,differential,1.9889999999999999
ruler_4903_lr,differential,-1.9889999999999999
ruler_4903_lr-rev,differential,1.9889999999999999
ruler_4904_lr,differential,-1.9889999999999999
ruler_4904_lr-rev,differential,1.9889999999999999
ruler_4905_lr,differential,-1.9889999999999999
ruler_4905_lr-rev,differential,1.9889999999999999
ruler_4906_lr,differential,-1.9889999999999999
ruler_4906_lr-rev,differential,1.9889999999999999
ruler_4907_lr,differential,-2.0010000000000003
ruler_4907_lr-rev,differential,2.0010000000000003
ruler_4908_lr,differential,2.0010000000000003
ruler_4908_lr-rev,differential,-2.0010000000000003
ruler_4909_lr,differential,2.0010000000000003
ruler_4909_lr-rev,differential,-2.0010000000000003
ruler_4910_lr,differential,2.0010000000000003
ruler_4910_lr-rev,differential,-2.0010000000000003
ruler_4911_lr,differential,0
ruler_4911_lr-rev,differential,0
ruler_4912_lr,differential,0
ruler_4912_lr-rev,differential,0
ruler_4913_lr,differential,-6.002999999999999
ruler_4913_lr-rev,differential,6.002999999999999
ruler_4914_lr,differential,-6.002999999999999
ruler_4914_lr-rev,differential,6.002999999999999
ruler_4915_r,differential,6.002999999999999
ruler_4916_lr,differential,2.0009999999999994
ruler_4916_lr-rev,differential,-2.0009999999999994
ruler_4917_lr,differential,2.0009999999999994
ruler_4917_lr-rev,differential,-2.0009999999999994
ruler_4918_lr,differential,-2.0009999999999994
ruler_4918_lr-rev,differential,2.0009999999999994
ruler_4919_lr,differential,-2.0009999999999994
ruler_4919_lr-rev,differential,2.0009999999999994
ruler_4920_lr,differential,2.0009999999999994
ruler_4920_lr-rev,differential,-2.0009999999999994
ruler_4921_lr,differential,2.0009999999999994
ruler_4921_lr-rev,differential,-2.0009999999999994
ruler_4922_lr,differential,0
ruler_4922_lr-rev,differential,0
ruler_4923_r,differential,2.013
ruler_4924_lr,differential,2.013
ruler_4924_lr-rev,differential,-2.013
ruler_4925_lr,differential,2.013
ruler_4925_lr-rev,differential,-2.013
ruler_4926_r,differential,2.013
ruler_4927_lr,differential,2.013
ruler_4927_lr-rev,differential,-2.013
ruler_4928_r,differential,2.013
ruler_4929_r,differential,4.003
ruler_4930_r,differential,4.003
ruler_4931_r,differential,4.003
ruler_4932_lr,differential,-1.9889999999999999
ruler_4932_lr-rev,differential,1.9889999999999999
ruler_4933_lr,differential,-1.9889999999999999
ruler_4933_lr-rev,differential,1.9889999999999999
ruler_4934_lr,differential,-1.9889999999999999
ruler_4934_lr-rev,differential,1.9889999999999999
ruler_4935_lr,differential,0
ruler_4935_lr-rev,differential,0
ruler_4936_lr,differential,0
ruler_4936_lr-rev,differential,0
ruler_4937_lr,differential,0
ruler_4937_lr-rev,differential,0
ruler_4938_lr,differential,0
ruler_4938_lr-rev,differential,0
ruler_4939_lr,differential,0
ruler_4939_lr-rev,differential,0
ruler_4940_lr,differential,0
ruler_4940_lr-rev,differential,0
ruler_4941_r,differential,2.014
ruler_4942_r,differential,0.02400000000000002
ruler_4943_r,differential,2.014
ruler_4944_r,differential,0.02400000000000002
ruler_4945_r,differential,2.014
ruler_4946_r,differential,0.02400000000000002
ruler_4947_r,differential,2.014
ruler_4948_r,differential,0.02400000000000002
ruler_4949_r,differential,2.014
ruler_4950_r,differential,0.02400000000000002
ruler_4951_r,differential,2.014
ruler_4952_r,differential,0.02400000000000002
ruler_4953_lr,differential,-2.013
ruler_4953_lr-rev,differential,2.013
ruler_4954_lr,differential,-2.013
ruler_4954_lr-rev,differential,2.013
ruler_4955_lr,differential,-2.013
ruler_4955_lr-rev,differential,2.013
ruler_4956_lr,differential,2.013
ruler_4956_lr-rev,differential,-2.013
ruler_4957_lr,differential,2.013
ruler_4957_lr-rev,differential,-2.013
ruler_4958_lr,differential,2.013
ruler_4958_lr-rev,differential,-2.013
ruler_4959_lr,differential,0.0129999999999999
ruler_4959_lr-rev,differential,-0.0129999999999999
ruler_4960_lr,differential,-1.9770000000000003
ruler_4960_lr-rev,differential,1.9770000000000003
ruler_4961_lr,differential,0.0129999999999999
ruler_4961_lr-rev,differential,-0.0129999999999999
ruler_4962_lr,differential,-1.9770000000000003
ruler_4962_lr-rev,differential,1.9770000000000003
ruler_4963_lr,differential,0.0129999999999999
ruler_4963_lr-rev,differential,-0.0129999999999999
ruler_4964_lr,differential,-1.9770000000000003
ruler_4964_lr-rev,differential,1.9770000000000003
ruler_4965_lr,differential,-1.9889999999999999
ruler_4965_lr-rev,differential,1.9889999999999999
ruler_4966_lr,differential,-1.9889999999999999
ruler_4966_lr-rev,differential,1.9889999999999999
ruler_4967_lr,differential,-1.9889999999999999
ruler_4967_lr-rev,differential,1.9889999999999999
ruler_4968_lr,differential,-1.9889999999999999
ruler_4968_lr-rev,differential,1.9889999999999999
ruler_4969_lr,differential,-1.9889999999999999
ruler_4969_lr-rev,differential,1.9889999999999999
ruler_4970_lr,differential,-1.9889999999999999
ruler_4970_lr-rev,differential,1.9889999999999999
ruler_4971_lr,differential,0
ruler_4971_lr-rev,differential,0
ruler_4972_lr,differential,0
ruler_4972_lr-rev,differential,0
ruler_4973_lr,differential,0
ruler_4973_lr-rev,differential,0
ruler_4974_lr,differential,0
ruler_4974_lr-rev,differential,0
ruler_4975_lr,differential,0
ruler_4975_lr-rev,differential,0
ruler_4976_lr,differential,0
ruler_4976_lr-rev,differential,0
ruler_4977_lr,differential,0
ruler_4977_lr-rev,differential,0
ruler_4978_lr,differential,0
ruler_4978_lr-rev,differential,0
ruler_4979_lr,differential,0
ruler_4979_lr-rev,differential,0
ruler_4980_lr,differential,0
ruler_4980_lr-rev,differential,0
ruler_4981_lr,differential,0
ruler_4981_lr-rev,differential,0
ruler_4982_lr,differential,0
ruler_4982_lr-rev,differential,0
ruler_4983_r,differential,4.002
ruler_4984_r,differential,4.002
ruler_4985_lr,differential,-2.0010000000000003
ruler_4985_lr-rev,differential,2.0010000000000003
ruler_4986_lr,differential,-2.0010000000000003
ruler_4986_lr-rev,differential,2.0010000000000003
ruler_4987_lr,differential,-2
ruler_4987_lr-rev,differential,2
ruler_4988_lr,differential,-3.99
ruler_4988_lr-rev,differential,3.99
ruler_4989_lr,differential,-2
ruler_4989_lr-rev,differential,2
ruler_4990_lr,differential,-3.99
ruler_4990_lr-rev,differential,3.99
ruler_4991_lr,differential,-2
ruler_4991_lr-rev,differential,2
ruler_4992_lr,differential,-3.99
ruler_4992_lr-rev,differential,3.99
ruler_4993_lr,differential,0
ruler_4993_lr-rev,differential,0
ruler_4994_lr,differential,0
ruler_4994_lr-rev,differential,0
ruler_4995_lr,differential,0
ruler_4995_lr-rev,differential,0
ruler_4996_lr,differential,0
ruler_4996_lr-rev,differential,0
ruler_4997_lr,differential,0
ruler_4997_lr-rev,differential,0
ruler_4998_lr,differential,0
ruler_4998_lr-rev,differential,0
ruler_4999_lr,differential,-1.9900000000000002
ruler_4999_lr-rev,differential,1.9900000000000002
ruler_5000_lr,differential,-1.9900000000000002
ruler_5000_lr-rev,differential,1.9900000000000002
ruler_5001_lr,differential,-1.9900000000000002
ruler_5001_lr-rev,differential,1.9900000000000002
ruler_5002_r,differential,6.002999999999999
ruler_5003_lr,differential,-2.0009999999999994
ruler_5003_lr-rev,differential,2.0009999999999994
ruler_5004_lr,differential,-2.0009999999999994
ruler_5004_lr-rev,differential,2.0009999999999994
ruler_5005_lr,differential,2.0009999999999994
ruler_5005_lr-rev,differential,-2.0009999999999994
ruler_5006_lr,differential,2.0009999999999994
ruler_5006_lr-rev,differential,-2.0009999999999994
